alert_id,date,actions,recommendation_text
A87,2025-01-09,"[{'feature': 'Price', 'delta': 0.0394307618847868, 'importance': 0.6529622354813094, 'score': np.float64(0.025746837857783485)}, {'feature': 'Sales_d', 'delta': -0.03629032258064525, 'importance': 0.1718679779876335, 'score': np.float64(0.0062371806527770374)}, {'feature': 'Success_Percentage', 'delta': -0.03490049033746768, 'importance': 0.15139515355252897, 'score': np.float64(0.00528379999418981)}]","Subject: Recommended Actions for Alert A87 (2025-01-09)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.94%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.63%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -3.49%)"
A86,2025-01-09,"[{'feature': 'Price', 'delta': 0.0394307618847868, 'importance': 0.6529622354813094, 'score': np.float64(0.025746837857783485)}, {'feature': 'Sales_d', 'delta': -0.03629032258064525, 'importance': 0.1718679779876335, 'score': np.float64(0.0062371806527770374)}, {'feature': 'Success_Percentage', 'delta': -0.03490049033746768, 'importance': 0.15139515355252897, 'score': np.float64(0.00528379999418981)}]","Subject: Recommended Actions for Alert A86 (2025-01-09)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.94%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.63%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -3.49%)"
A84,2025-01-09,"[{'feature': 'Price', 'delta': 0.0394307618847868, 'importance': 0.6529622354813094, 'score': np.float64(0.025746837857783485)}, {'feature': 'Sales_d', 'delta': -0.03629032258064525, 'importance': 0.1718679779876335, 'score': np.float64(0.0062371806527770374)}, {'feature': 'Success_Percentage', 'delta': -0.03490049033746768, 'importance': 0.15139515355252897, 'score': np.float64(0.00528379999418981)}]","Subject: Recommended Actions for Alert A84 (2025-01-09)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.94%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.63%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -3.49%)"
A82,2025-01-09,"[{'feature': 'Price', 'delta': 0.0394307618847868, 'importance': 0.6529622354813094, 'score': np.float64(0.025746837857783485)}, {'feature': 'Sales_d', 'delta': -0.03629032258064525, 'importance': 0.1718679779876335, 'score': np.float64(0.0062371806527770374)}, {'feature': 'Success_Percentage', 'delta': -0.03490049033746768, 'importance': 0.15139515355252897, 'score': np.float64(0.00528379999418981)}]","Subject: Recommended Actions for Alert A82 (2025-01-09)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.94%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.63%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -3.49%)"
A98,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A98 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A97,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A97 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A96,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A96 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A93,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A93 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A92,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A92 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A90,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A90 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A94,2025-01-10,"[{'feature': 'Price', 'delta': -0.13951762039955212, 'importance': 0.6529622354813094, 'score': np.float64(0.09109987682274469)}, {'feature': 'Sales_d', 'delta': -0.037226484796817325, 'importance': 0.1718679779876335, 'score': np.float64(0.00639807789610117)}, {'feature': 'Success_Percentage', 'delta': -0.04011379800853481, 'importance': 0.15139515355252897, 'score': np.float64(0.006073074722875267)}]","Subject: Recommended Actions for Alert A94 (2025-01-10)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -13.95%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)"
A106,2025-01-11,"[{'feature': 'Sales_d', 'delta': -0.039733178654292454, 'importance': 0.1718679779876335, 'score': np.float64(0.0068289008075133)}, {'feature': 'Success_Percentage', 'delta': -0.04009296920395112, 'importance': 0.15139515355252897, 'score': np.float64(0.006069921321978199)}, {'feature': 'Price', 'delta': 0.005578800557879964, 'importance': 0.6529622354813094, 'score': np.float64(0.0036427516623782352)}]","Subject: Recommended Actions for Alert A106 (2025-01-11)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.97%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 0.56%)"
A108,2025-01-11,"[{'feature': 'Sales_d', 'delta': -0.039733178654292454, 'importance': 0.1718679779876335, 'score': np.float64(0.0068289008075133)}, {'feature': 'Success_Percentage', 'delta': -0.04009296920395112, 'importance': 0.15139515355252897, 'score': np.float64(0.006069921321978199)}, {'feature': 'Price', 'delta': 0.005578800557879964, 'importance': 0.6529622354813094, 'score': np.float64(0.0036427516623782352)}]","Subject: Recommended Actions for Alert A108 (2025-01-11)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.97%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 0.56%)"
A103,2025-01-11,"[{'feature': 'Sales_d', 'delta': -0.039733178654292454, 'importance': 0.1718679779876335, 'score': np.float64(0.0068289008075133)}, {'feature': 'Success_Percentage', 'delta': -0.04009296920395112, 'importance': 0.15139515355252897, 'score': np.float64(0.006069921321978199)}, {'feature': 'Price', 'delta': 0.005578800557879964, 'importance': 0.6529622354813094, 'score': np.float64(0.0036427516623782352)}]","Subject: Recommended Actions for Alert A103 (2025-01-11)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.97%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 0.56%)"
A101,2025-01-11,"[{'feature': 'Sales_d', 'delta': -0.039733178654292454, 'importance': 0.1718679779876335, 'score': np.float64(0.0068289008075133)}, {'feature': 'Success_Percentage', 'delta': -0.04009296920395112, 'importance': 0.15139515355252897, 'score': np.float64(0.006069921321978199)}, {'feature': 'Price', 'delta': 0.005578800557879964, 'importance': 0.6529622354813094, 'score': np.float64(0.0036427516623782352)}]","Subject: Recommended Actions for Alert A101 (2025-01-11)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.97%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.01%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 0.56%)"
